HUMAN03086	MOUSE25205	1:1	1082691
HUMAN03087	MOUSE25214	1:1	897889
HUMAN03103	MOUSE25218	1:1	1187229
HUMAN03107	MOUSE25228	1:1	1173483
HUMAN03113	MOUSE25230	1:1	1131912
HUMAN03114	MOUSE25231	1:1	898503
HUMAN03115	MOUSE25238	1:1	681964
HUMAN03116	MOUSE25240	1:1	1178650
HUMAN03118	MOUSE25241	1:1	688527
HUMAN03120	MOUSE25247	1:1	681914
HUMAN03122	MOUSE25248	1:1	1108782
HUMAN03126	MOUSE25253	1:1	698362
HUMAN03128	MOUSE25271	1:1	1181630
HUMAN03130	MOUSE25274	1:1	1067459
HUMAN03132	MOUSE25275	1:1	681057
HUMAN03135	MOUSE25289	1:1	1166689
HUMAN03137	MOUSE25296	1:1	1134300
HUMAN03140	MOUSE25298	1:1	681145
HUMAN03141	MOUSE25305	1:1	682082
HUMAN03142	MOUSE54093	1:1	1060375
HUMAN03145	MOUSE54168	1:1	681816
HUMAN03151	MOUSE54182	1:1	684632
HUMAN03155	MOUSE54216	1:1	1183349
HUMAN03174	MOUSE54224	1:1	1131535
HUMAN03175	MOUSE54267	1:1	647348
HUMAN03179	MOUSE54312	1:1	1103365
HUMAN03180	MOUSE54352	1:1	1097949
HUMAN03196	MOUSE55131	1:1	685108
HUMAN03206	MOUSE55259	1:1	919751
HUMAN03211	MOUSE55272	1:1	1179518
HUMAN03213	MOUSE55437	1:1	692485
HUMAN03234	MOUSE55455	1:1	1165818
HUMAN03239	MOUSE55498	1:1	
HUMAN03242	MOUSE55519	1:1	684310
HUMAN03254	MOUSE55586	1:1	
HUMAN03263	MOUSE55589	1:1	325069
HUMAN03264	MOUSE55613	1:1	686546
HUMAN03270	MOUSE55620	n:m	393557
HUMAN03270	MOUSE55624	n:m	
HUMAN03272	MOUSE55620	n:m	
HUMAN03272	MOUSE55624	n:m	393555
HUMAN03273	MOUSE55632	1:1	1159157
HUMAN03275	MOUSE55646	1:1	1161013
HUMAN03277	MOUSE55660	1:1	682505
HUMAN03280	MOUSE55670	1:1	1120367
HUMAN03281	MOUSE55673	1:1	1127295
HUMAN03282	MOUSE55674	1:1	1146069
HUMAN03283	MOUSE55688	1:1	1157757
HUMAN03287	MOUSE55693	1:1	690726
HUMAN03289	MOUSE55702	1:1	887807
HUMAN03290	MOUSE55711	1:1	995423
HUMAN03294	MOUSE55726	1:1	1128411
HUMAN03296	MOUSE55728	1:1	1030022
HUMAN03297	MOUSE55732	1:1	964615
HUMAN03300	MOUSE55776	n:1	1165332
HUMAN03301	MOUSE55755	1:1	1167779
HUMAN03305	MOUSE55776	n:1	
HUMAN03309	MOUSE55788	1:1	646819
HUMAN03310	MOUSE55808	1:1	1157125
HUMAN03313	MOUSE55862	1:1	1185930
HUMAN03321	MOUSE55872	1:1	1158796
HUMAN03326	MOUSE55890	1:1	1147015
HUMAN03333	MOUSE55894	1:1	1126508
HUMAN03336	MOUSE55922	1:1	1000206
HUMAN03351	MOUSE55930	1:1	
HUMAN03355	MOUSE55958	1:1	1158244
HUMAN03357	MOUSE55978	1:1	683224
HUMAN03363	MOUSE55983	1:1	683622
HUMAN03367	MOUSE55995	1:1	1101578
HUMAN03374	MOUSE56038	1:1	1131862
HUMAN03376	MOUSE56040	1:1	1161449
HUMAN03378	MOUSE56049	1:1	1146457
HUMAN03379	MOUSE56051	1:1	1158637
HUMAN03380	MOUSE56052	1:1	1156106
HUMAN03381	MOUSE56151	1:1	683747
HUMAN03390	MOUSE56157	1:1	693726
HUMAN03392	MOUSE56174	1:1	1033457
HUMAN03393	MOUSE56215	1:1	1128130
HUMAN03397	MOUSE56225	1:1	393575
HUMAN03400	MOUSE56243	1:1	652919
HUMAN03403	MOUSE56247	1:1	1071513
HUMAN03404	MOUSE56255	1:1	1153723
HUMAN03409	MOUSE57487	1:1	1168494
HUMAN03426	MOUSE57501	1:1	326773
HUMAN03431	MOUSE57489	1:1	1109894
HUMAN03434	MOUSE57492	1:1	681795
HUMAN03440	MOUSE57494	1:1	1162124
HUMAN03444	MOUSE57499	1:1	685096
HUMAN03445	MOUSE56350	1:1	1078947
HUMAN03450	MOUSE56357	1:1	694525
HUMAN03451	MOUSE56401	1:1	1033215
HUMAN03458	MOUSE57485	1:1	907297
HUMAN03460	MOUSE57435	1:1	987231
HUMAN03463	MOUSE57441	1:1	682729
HUMAN03467	MOUSE57445	1:1	848432
HUMAN03474	MOUSE57450	1:1	645464
HUMAN03477	MOUSE57454	1:1	1165657
HUMAN03481	MOUSE57458	1:1	993107
HUMAN03482	MOUSE57462	1:1	1073823
HUMAN03486	MOUSE57466	1:1	1180194
HUMAN03488	MOUSE57469	n:1	1121213
HUMAN03495	MOUSE57469	n:1	
HUMAN03497	MOUSE57471	1:1	1145435
HUMAN03499	MOUSE57474	1:1	1065150
HUMAN03500	MOUSE56584	1:1	697423
HUMAN03501	MOUSE56695	1:1	1112176
HUMAN03509	MOUSE56698	1:1	1052441
HUMAN03511	MOUSE41653	n:1	
HUMAN03515	MOUSE56703	1:m	1135789
HUMAN03515	MOUSE56738	1:m	
HUMAN03519	MOUSE56725	n:1	1049476
HUMAN03520	MOUSE56726	1:1	683113
HUMAN03523	MOUSE56759	1:1	1160681
HUMAN03534	MOUSE56805	1:1	923199
HUMAN03548	MOUSE56899	1:1	1188373
HUMAN03557	MOUSE56944	1:1	691565
HUMAN03560	MOUSE56986	1:1	1107040
HUMAN03563	MOUSE56989	1:m	689303
HUMAN03563	MOUSE56990	1:m	
HUMAN03565	MOUSE17473	n:m	
HUMAN03565	MOUSE56994	n:m	
HUMAN03565	MOUSE56997	n:m	
HUMAN03570	MOUSE17473	n:m	
HUMAN03570	MOUSE56994	n:m	
HUMAN03570	MOUSE56997	n:m	
HUMAN03573	MOUSE17473	n:m	
HUMAN03573	MOUSE56994	n:m	
HUMAN03573	MOUSE56997	n:m	692016
HUMAN03577	MOUSE57011	1:1	920073
HUMAN03584	MOUSE57018	1:1	1158628
HUMAN03589	MOUSE57022	1:1	1139337
HUMAN03596	MOUSE57029	1:1	880320
HUMAN03597	MOUSE57039	1:1	1183890
HUMAN03600	MOUSE57043	1:1	683202
HUMAN03619	MOUSE57051	1:1	685983
HUMAN03624	MOUSE57058	1:1	852187
HUMAN03625	MOUSE57062	1:1	1106777
HUMAN03630	MOUSE57064	1:1	
HUMAN03636	MOUSE57073	1:1	685783
HUMAN03641	MOUSE57079	1:1	1169482
HUMAN03654	MOUSE57083	1:1	1164922
HUMAN03661	MOUSE57089	1:1	1066309
HUMAN03662	MOUSE57090	1:1	684727
HUMAN03664	MOUSE57091	1:1	1172639
HUMAN03668	MOUSE57106	1:1	1180976
HUMAN03689	MOUSE57109	1:1	1175467
HUMAN03693	MOUSE57110	1:1	1141133
HUMAN03699	MOUSE57111	1:1	1053440
HUMAN03700	MOUSE57336	1:1	649229
HUMAN03726	MOUSE57355	1:1	968553
HUMAN03728	MOUSE09055	1:m	
HUMAN03728	MOUSE57358	1:m	1160938
HUMAN03731	MOUSE57361	1:1	1103026
HUMAN03737	MOUSE57367	1:1	1138195
HUMAN03740	MOUSE57373	1:1	848000
HUMAN03753	MOUSE57379	1:1	1158764
HUMAN03755	MOUSE57380	1:1	848010
HUMAN03769	MOUSE57388	1:1	668878
HUMAN03788	MOUSE57393	1:1	
HUMAN03806	MOUSE57118	1:1	695097
HUMAN03808	MOUSE57120	1:1	1133018
HUMAN03818	MOUSE57127	1:1	683356
HUMAN03827	MOUSE57139	1:1	671428
HUMAN03829	MOUSE57143	1:1	1005411
HUMAN03831	MOUSE57149	n:m	705784
HUMAN03831	MOUSE57153	n:m	
HUMAN03832	MOUSE57147	n:m	
HUMAN03832	MOUSE57157	n:m	
HUMAN03832	MOUSE57158	n:m	
HUMAN03832	MOUSE57159	n:m	717538
HUMAN03832	MOUSE57160	n:m	
HUMAN03832	MOUSE57163	n:m	
HUMAN03833	MOUSE57147	n:m	
HUMAN03833	MOUSE57157	n:m	712587
HUMAN03833	MOUSE57158	n:m	
HUMAN03833	MOUSE57159	n:m	
HUMAN03833	MOUSE57160	n:m	
HUMAN03833	MOUSE57163	n:m	
HUMAN03834	MOUSE57149	n:m	
HUMAN03834	MOUSE57153	n:m	
HUMAN03836	MOUSE57147	n:m	
HUMAN03836	MOUSE57157	n:m	
HUMAN03836	MOUSE57158	n:m	
HUMAN03836	MOUSE57159	n:m	
HUMAN03836	MOUSE57160	n:m	715997
HUMAN03836	MOUSE57163	n:m	
HUMAN03838	MOUSE57166	1:1	1046280
HUMAN03840	MOUSE57169	n:1	
HUMAN03846	MOUSE57169	n:1	976198
HUMAN03859	MOUSE57174	1:1	1120335
HUMAN03861	MOUSE57177	1:1	1052404
HUMAN03867	MOUSE57185	1:1	691669
HUMAN03880	MOUSE57190	1:1	328293
HUMAN03881	MOUSE57213	1:1	683131
HUMAN03895	MOUSE57215	n:1	1055397
HUMAN03903	MOUSE57218	1:1	1177227
HUMAN03911	MOUSE26691	1:m	
HUMAN03911	MOUSE57227	1:m	1088112
HUMAN03918	MOUSE57235	1:1	1125481
HUMAN03924	MOUSE57241	1:1	1021605
HUMAN03928	MOUSE57243	1:1	1126915
HUMAN03937	MOUSE57252	1:1	847995
HUMAN03949	MOUSE57259	1:1	1152138
HUMAN03957	MOUSE57257	1:1	970815
HUMAN03961	MOUSE57269	1:1	
HUMAN03968	MOUSE57274	1:1	978025
HUMAN03974	MOUSE57277	1:1	682661
HUMAN03979	MOUSE57282	1:1	1096966
HUMAN03981	MOUSE57284	1:1	1057257
HUMAN03998	MOUSE57291	1:1	1164136
HUMAN04002	MOUSE57305	1:1	1144680
HUMAN04014	MOUSE57307	1:1	334291
HUMAN04015	MOUSE57309	1:1	1045667
HUMAN04038	MOUSE56508	1:1	1037321
HUMAN04043	MOUSE56517	1:1	1037322
HUMAN04044	MOUSE56523	1:1	875068
HUMAN04048	MOUSE56573	1:1	1176972
HUMAN04071	MOUSE56630	1:1	848396
HUMAN04085	MOUSE56644	1:1	682140
HUMAN04090	MOUSE56675	1:1	1012954
HUMAN04103	MOUSE56690	1:1	665705
HUMAN04113	MOUSE56707	1:1	336265
HUMAN04115	MOUSE56728	1:1	696308
HUMAN04116	MOUSE56734	1:1	336840
HUMAN04120	MOUSE56744	1:1	336198
HUMAN04121	MOUSE56751	n:1	334789
HUMAN04124	MOUSE56751	n:1	
HUMAN04126	MOUSE56754	1:1	787670
HUMAN04130	MOUSE56756	1:1	1050078
HUMAN04133	MOUSE56758	1:1	1050092
HUMAN04134	MOUSE56766	1:1	1050077
HUMAN04137	MOUSE56769	1:1	337987
HUMAN04141	MOUSE56782	1:m	978020
HUMAN04141	MOUSE56831	1:m	
HUMAN04141	MOUSE56834	1:m	
HUMAN04142	MOUSE56784	1:m	
HUMAN04142	MOUSE56827	1:m	
HUMAN04142	MOUSE56832	1:m	335115
HUMAN04144	MOUSE56783	1:1	334976
HUMAN04145	MOUSE56796	1:1	335854
HUMAN04147	MOUSE56814	1:1	334579
HUMAN04148	MOUSE56818	1:1	1079440
HUMAN04150	MOUSE56820	1:1	1029366
HUMAN04152	MOUSE56823	1:1	1029367
HUMAN04156	MOUSE56839	1:1	968701
HUMAN04157	MOUSE56847	1:1	703374
HUMAN04158	MOUSE56843	1:1	336370
HUMAN04160	MOUSE56979	1:m	335785
HUMAN04160	MOUSE56980	1:m	
HUMAN04164	MOUSE56988	n:m	1156694
HUMAN04164	MOUSE56992	n:m	
HUMAN04170	MOUSE56988	n:m	
HUMAN04170	MOUSE56992	n:m	1156687
HUMAN04178	MOUSE51140	n:1	
HUMAN04182	MOUSE51140	n:1	1156686
HUMAN04185	MOUSE51141	1:m	707389
HUMAN04185	MOUSE51143	1:m	
HUMAN04189	MOUSE51146	1:1	336106
HUMAN04190	MOUSE51151	1:1	335547
HUMAN04192	MOUSE51160	1:m	336386
HUMAN04192	MOUSE51162	1:m	
HUMAN04193	MOUSE51169	1:1	336494
HUMAN04194	MOUSE51171	1:1	336458
HUMAN04196	MOUSE51184	1:1	335978
HUMAN04197	MOUSE51187	1:1	650880
HUMAN04199	MOUSE51191	1:1	650879
HUMAN04202	MOUSE51210	1:1	
HUMAN04203	MOUSE51216	1:1	1027262
HUMAN04208	MOUSE51227	1:1	692381
HUMAN04214	MOUSE51268	1:m	330578
HUMAN04214	MOUSE51294	1:m	
HUMAN04216	MOUSE51278	1:m	
HUMAN04216	MOUSE51307	1:m	
HUMAN04232	MOUSE51408	1:1	971584
HUMAN04233	MOUSE51412	1:m	971610
HUMAN04233	MOUSE52825	1:m	
HUMAN04235	MOUSE51423	1:1	336165
HUMAN04236	MOUSE51459	1:1	335567
HUMAN04238	MOUSE51426	1:1	968698
HUMAN04239	MOUSE51448	1:m	335946
HUMAN04239	MOUSE51456	1:m	
HUMAN04240	MOUSE51468	n:m	
HUMAN04240	MOUSE51475	n:m	
HUMAN04242	MOUSE51468	n:m	335966
HUMAN04242	MOUSE51475	n:m	
HUMAN04243	MOUSE51481	1:1	336242
HUMAN04245	MOUSE51487	1:1	336311
HUMAN04246	MOUSE51489	1:m	
HUMAN04246	MOUSE51500	1:m	1043468
HUMAN04250	MOUSE51507	1:1	
HUMAN04251	MOUSE51518	1:1	
HUMAN04252	MOUSE51508	1:1	334378
HUMAN04260	MOUSE51540	1:1	
HUMAN04261	MOUSE51552	1:1	336404
HUMAN04262	MOUSE51657	1:1	1051223
HUMAN04263	MOUSE51647	1:1	1179321
HUMAN04267	MOUSE51664	1:1	684886
HUMAN04269	MOUSE51715	1:1	683646
HUMAN04274	MOUSE51734	1:1	338192
HUMAN04277	MOUSE51736	1:1	923892
HUMAN04289	MOUSE52021	1:1	1104722
HUMAN04299	MOUSE52046	1:1	1135831
HUMAN04301	MOUSE52136	1:1	685082
HUMAN04309	MOUSE52188	1:1	672390
HUMAN04316	MOUSE52229	n:m	1108760
HUMAN04316	MOUSE52256	n:m	
HUMAN04317	MOUSE52229	n:m	
HUMAN04317	MOUSE52256	n:m	1108763
HUMAN04321	MOUSE52277	1:1	646205
HUMAN04327	MOUSE52290	1:1	1159645
HUMAN04334	MOUSE52356	1:1	683621
HUMAN04342	MOUSE52368	1:1	684966
HUMAN04344	MOUSE52402	1:1	681961
HUMAN04362	MOUSE52417	1:1	684448
HUMAN04363	MOUSE52422	1:1	1176928
HUMAN04365	MOUSE52469	n:m	
HUMAN04365	MOUSE52488	n:m	337134
HUMAN04365	MOUSE52507	n:m	
HUMAN04365	MOUSE52510	n:m	
HUMAN04368	MOUSE52469	n:m	
HUMAN04368	MOUSE52488	n:m	
HUMAN04368	MOUSE52507	n:m	971701
HUMAN04368	MOUSE52510	n:m	
HUMAN04370	MOUSE52563	1:1	335690
HUMAN04372	MOUSE52569	n:m	336138
HUMAN04372	MOUSE52572	n:m	
HUMAN04373	MOUSE52569	n:m	
HUMAN04373	MOUSE52572	n:m	
HUMAN04375	MOUSE52577	1:1	977993
HUMAN04376	MOUSE52579	1:m	
HUMAN04376	MOUSE52588	1:m	336632
HUMAN04386	MOUSE52601	1:1	688657
HUMAN04387	MOUSE52608	1:1	698356
HUMAN04389	MOUSE52629	1:1	682867
HUMAN04397	MOUSE52693	1:1	
HUMAN04411	MOUSE52708	1:1	1017265
HUMAN04418	MOUSE52717	1:1	683324
HUMAN04421	MOUSE52758	1:m	
HUMAN04421	MOUSE52845	1:m	336598
HUMAN04422	MOUSE52870	1:m	
HUMAN04422	MOUSE52876	1:m	
HUMAN04425	MOUSE52882	1:1	336362
HUMAN04427	MOUSE52886	1:1	693582
HUMAN04429	MOUSE52890	1:1	1130457
HUMAN04439	MOUSE52920	1:1	1104743
HUMAN04440	MOUSE52928	1:1	1157512
HUMAN04448	MOUSE52936	1:1	681950
HUMAN04451	MOUSE52985	1:1	685959
HUMAN04466	MOUSE53026	1:1	682331
HUMAN04471	MOUSE53028	1:1	1180062
HUMAN04479	MOUSE53066	1:1	1107402
HUMAN04522	MOUSE53092	1:1	1109472
HUMAN04532	MOUSE53103	1:1	1001919
HUMAN04534	MOUSE53106	1:1	1118291
HUMAN04535	MOUSE53130	1:1	1146869
HUMAN04540	MOUSE53146	1:1	1098932
HUMAN04545	MOUSE53194	1:1	684933
HUMAN04553	MOUSE53221	1:1	1144856
HUMAN04563	MOUSE53281	1:1	929329
HUMAN04569	MOUSE53305	1:1	1188674
HUMAN04580	MOUSE53354	1:1	328611
HUMAN04589	MOUSE53365	1:1	684954
HUMAN04596	MOUSE53368	1:1	1130942
HUMAN04603	MOUSE53456	1:1	
HUMAN04608	MOUSE53468	1:1	1176146
HUMAN04617	MOUSE53515	1:1	1155492
HUMAN04627	MOUSE53537	1:1	1148769
HUMAN04631	MOUSE53545	1:1	1089513
HUMAN04636	MOUSE53585	1:1	1073939
HUMAN04648	MOUSE53607	1:1	681037
HUMAN04651	MOUSE53645	1:1	683774
HUMAN04674	MOUSE53674	1:1	1117895
HUMAN04677	MOUSE53735	1:1	1140939
HUMAN04679	MOUSE53747	1:1	1175935
HUMAN04700	MOUSE53869	1:1	940442
HUMAN04702	MOUSE54134	1:1	944454
HUMAN04707	MOUSE54142	1:1	1179488
HUMAN04711	MOUSE54251	1:1	1111444
HUMAN04730	MOUSE54305	1:1	1109200
HUMAN04737	MOUSE54311	1:1	1164617
HUMAN04742	MOUSE54415	1:1	684344
HUMAN04743	MOUSE54421	1:1	694147
HUMAN04754	MOUSE54434	1:1	671266
HUMAN04760	MOUSE54438	1:1	862871
HUMAN04765	MOUSE54453	1:1	1082315
HUMAN04767	MOUSE54467	1:1	1112157
HUMAN04773	MOUSE54501	n:1	
HUMAN04776	MOUSE54501	n:1	395366
HUMAN04782	MOUSE54553	1:1	1132051
HUMAN04787	MOUSE54744	1:1	1110873
HUMAN04798	MOUSE54781	1:1	686417
HUMAN04801	MOUSE55067	1:1	1136862
HUMAN04810	MOUSE55095	1:1	1147922
HUMAN04813	MOUSE55162	1:1	1122788
HUMAN04822	MOUSE55223	1:1	682532
HUMAN04834	MOUSE55482	1:1	1130664
HUMAN04841	MOUSE55542	1:1	684583
HUMAN04881	MOUSE55696	1:1	
HUMAN04884	MOUSE55729	1:1	686880
HUMAN04886	MOUSE55735	1:1	1168902
HUMAN04889	MOUSE55737	1:1	840731
HUMAN04899	MOUSE55745	1:1	681543
HUMAN04912	MOUSE55780	1:1	1125480
HUMAN04915	MOUSE55799	1:1	1095132
HUMAN04923	MOUSE56084	n:m	
HUMAN04923	MOUSE56109	n:m	
HUMAN04923	MOUSE56116	n:m	
HUMAN04923	MOUSE56117	n:m	
HUMAN04923	MOUSE56118	n:m	
HUMAN04923	MOUSE56121	n:m	1055443
HUMAN04923	MOUSE56126	n:m	
HUMAN04923	MOUSE56127	n:m	
HUMAN04923	MOUSE56134	n:m	
HUMAN04925	MOUSE56084	n:m	1055465
HUMAN04925	MOUSE56109	n:m	
HUMAN04925	MOUSE56116	n:m	
HUMAN04925	MOUSE56117	n:m	
HUMAN04925	MOUSE56118	n:m	
HUMAN04925	MOUSE56121	n:m	
HUMAN04925	MOUSE56126	n:m	
HUMAN04925	MOUSE56127	n:m	
HUMAN04925	MOUSE56134	n:m	
HUMAN04926	MOUSE55807	n:1	1053092
HUMAN04927	MOUSE55807	n:1	
HUMAN04934	MOUSE55805	1:m	
HUMAN04934	MOUSE55819	1:m	996347
HUMAN04934	MOUSE55833	1:m	
HUMAN04939	MOUSE55932	1:1	1056275
HUMAN04944	MOUSE55946	1:1	1181590
HUMAN04955	MOUSE56002	1:1	1151466
HUMAN04970	MOUSE56019	1:1	1151471
HUMAN04980	MOUSE20688	n:1	
HUMAN04986	MOUSE56041	1:1	681390
HUMAN04987	MOUSE56059	1:1	1111158
HUMAN04997	MOUSE56069	1:1	
HUMAN05001	MOUSE56072	1:1	682302
HUMAN05002	MOUSE56073	1:1	665784
HUMAN05006	MOUSE56081	1:1	690885
HUMAN05010	MOUSE56084	n:m	
HUMAN05010	MOUSE56109	n:m	1055438
HUMAN05010	MOUSE56116	n:m	
HUMAN05010	MOUSE56117	n:m	
HUMAN05010	MOUSE56118	n:m	
HUMAN05010	MOUSE56121	n:m	
HUMAN05010	MOUSE56126	n:m	
HUMAN05010	MOUSE56127	n:m	
HUMAN05010	MOUSE56134	n:m	
HUMAN05012	MOUSE56084	n:m	
HUMAN05012	MOUSE56109	n:m	
HUMAN05012	MOUSE56116	n:m	
HUMAN05012	MOUSE56117	n:m	
HUMAN05012	MOUSE56118	n:m	
HUMAN05012	MOUSE56121	n:m	
HUMAN05012	MOUSE56126	n:m	
HUMAN05012	MOUSE56127	n:m	1055440
HUMAN05012	MOUSE56134	n:m	
HUMAN05014	MOUSE56141	1:1	682087
HUMAN05015	MOUSE56144	1:1	682050
HUMAN05021	MOUSE56148	1:1	1081783
HUMAN05027	MOUSE56181	1:1	688782
HUMAN05035	MOUSE56190	1:1	1120143
HUMAN05037	MOUSE56193	1:1	1064832
HUMAN05046	MOUSE56202	1:1	1012396
HUMAN05050	MOUSE56231	1:1	1063690
HUMAN05053	MOUSE56249	1:1	692230
HUMAN05055	MOUSE56282	1:1	880319
HUMAN05056	MOUSE56289	1:1	681720
HUMAN05057	MOUSE56292	1:1	1086029
HUMAN05059	MOUSE56296	1:1	1079035
HUMAN05066	MOUSE56300	1:1	1176295
HUMAN05067	MOUSE56303	1:1	396156
HUMAN05068	MOUSE56317	1:1	1159753
HUMAN05075	MOUSE34700	1:1	880328
HUMAN05077	MOUSE34710	1:1	1110617
HUMAN05083	MOUSE34686	1:1	1138655
HUMAN05087	MOUSE34651	1:1	400413
HUMAN05088	MOUSE34649	1:1	864559
HUMAN05093	MOUSE34640	1:1	684794
HUMAN05095	MOUSE34631	1:1	683087
HUMAN05098	MOUSE34614	1:1	1158532
HUMAN05100	MOUSE34601	1:1	1142554
HUMAN05116	MOUSE34596	1:1	
HUMAN05120	MOUSE34591	1:1	1155869
HUMAN05128	MOUSE34581	1:1	840750
HUMAN05129	MOUSE34580	1:1	1086252
HUMAN05132	MOUSE34577	1:1	1066310
HUMAN05135	MOUSE34569	1:1	
HUMAN05146	MOUSE34552	1:1	1163302
HUMAN05151	MOUSE34551	1:1	982082
HUMAN05163	MOUSE34547	1:1	1178500
HUMAN05182	MOUSE34529	1:1	683558
HUMAN05240	MOUSE34423	n:1	685418
HUMAN05241	MOUSE34423	n:1	
HUMAN05246	MOUSE34411	1:1	1110612
HUMAN05256	MOUSE34376	1:1	1165730
HUMAN05264	MOUSE34361	1:1	1134353
HUMAN05267	MOUSE34350	1:1	1140874
HUMAN05268	MOUSE34342	1:1	685681
HUMAN05272	MOUSE34322	1:1	1033229
HUMAN05275	MOUSE34319	1:1	848497
HUMAN05284	MOUSE34315	1:1	681432
HUMAN05291	MOUSE34301	1:1	1046677
HUMAN05295	MOUSE34287	1:1	689933
HUMAN05299	MOUSE34271	1:1	1129127
HUMAN05303	MOUSE34262	n:m	
HUMAN05303	MOUSE34269	n:m	1171746
HUMAN05305	MOUSE34262	n:m	1171747
HUMAN05305	MOUSE34269	n:m	
HUMAN05321	MOUSE34253	1:1	1050515
HUMAN05331	MOUSE34192	1:1	682647
HUMAN05332	MOUSE34175	1:1	683572
HUMAN05339	MOUSE34151	1:1	1183956
HUMAN05343	MOUSE34126	1:1	1054777
HUMAN05344	MOUSE34112	1:1	1134210
HUMAN05346	MOUSE34108	1:1	1066258
HUMAN05352	MOUSE34093	1:1	1156843
HUMAN05363	MOUSE34075	1:1	1146916
HUMAN05366	MOUSE34072	1:1	909496
HUMAN05373	MOUSE34059	1:1	1132480
HUMAN05397	MOUSE33936	1:1	665943
HUMAN05431	MOUSE33896	1:1	991071
HUMAN05437	MOUSE33891	1:1	968813
HUMAN05438	MOUSE33888	1:1	1168125
HUMAN05440	MOUSE33875	1:1	1148844
HUMAN05442	MOUSE33853	1:1	1129292
HUMAN05445	MOUSE33842	1:1	1121125
HUMAN05456	MOUSE33807	1:1	866400
HUMAN05459	MOUSE33801	1:1	325194
HUMAN05460	MOUSE33799	1:1	391600
HUMAN05465	MOUSE33791	1:1	1133362
HUMAN05489	MOUSE33746	1:1	691720
HUMAN05497	MOUSE33743	1:1	1137083
HUMAN05502	MOUSE33737	1:1	1131200
HUMAN05509	MOUSE33710	1:1	836500
HUMAN05516	MOUSE33694	1:1	1175058
HUMAN05523	MOUSE33663	1:1	1127600
HUMAN05524	MOUSE33653	1:1	1066830
HUMAN05527	MOUSE33644	1:1	1066825
HUMAN05530	MOUSE33620	1:1	850925
HUMAN05535	MOUSE33584	1:1	1169552
HUMAN05539	MOUSE33566	1:1	848009
HUMAN05548	MOUSE33491	1:1	847998
HUMAN05555	MOUSE33482	1:1	1077039
HUMAN05575	MOUSE33471	1:1	326107
HUMAN05577	MOUSE33469	1:1	689894
HUMAN05580	MOUSE33468	1:1	
HUMAN05584	MOUSE33464	1:1	1031250
HUMAN05588	MOUSE33462	1:1	1008042
HUMAN05589	MOUSE33433	1:1	1153932
HUMAN05591	MOUSE33416	1:1	1095100
HUMAN05592	MOUSE33414	1:1	1175287
HUMAN05601	MOUSE33398	1:1	1143087
HUMAN05606	MOUSE33332	1:1	1161681
HUMAN05621	MOUSE33265	1:1	1162795
HUMAN05626	MOUSE33233	1:1	1074941
HUMAN05637	MOUSE33161	1:1	1046784
HUMAN05647	MOUSE33122	1:1	329976
HUMAN05651	MOUSE33117	1:1	1173989
HUMAN05655	MOUSE33043	1:1	903933
HUMAN05671	MOUSE33042	1:1	397323
HUMAN05677	MOUSE33028	1:1	681937
HUMAN05680	MOUSE32967	1:1	694467
HUMAN05681	MOUSE32964	1:1	328713
HUMAN05684	MOUSE32946	1:1	681364
HUMAN05691	MOUSE32809	1:1	688393
HUMAN05696	MOUSE32797	1:1	1166282
HUMAN05708	MOUSE32772	1:1	681255
HUMAN05725	MOUSE32718	1:1	692026
HUMAN05738	MOUSE32670	1:1	1087420
HUMAN05746	MOUSE32660	1:1	979770
HUMAN05770	MOUSE32623	1:1	1032926
HUMAN05781	MOUSE32559	1:1	1087774
HUMAN05792	MOUSE32043	1:1	1079020
HUMAN05794	MOUSE31987	1:1	1066297
HUMAN05800	MOUSE31978	1:1	681819
HUMAN05808	MOUSE31941	1:1	680974
HUMAN05817	MOUSE36345	1:1	683069
HUMAN05826	MOUSE36334	1:1	681653
HUMAN05840	MOUSE36329	1:1	681161
HUMAN05844	MOUSE36333	1:1	1131002
HUMAN05846	MOUSE36330	1:1	329369
HUMAN05856	MOUSE36328	1:1	959483
HUMAN05858	MOUSE31824	1:1	1126792
HUMAN05861	MOUSE31799	1:1	1149577
HUMAN05869	MOUSE31706	1:1	1135076
HUMAN05871	MOUSE31668	1:1	1085879
HUMAN05877	MOUSE31635	1:1	687722
HUMAN05882	MOUSE31558	1:m	336633
HUMAN05882	MOUSE31577	1:m	
HUMAN05883	MOUSE31529	1:m	
HUMAN05883	MOUSE31539	1:m	
HUMAN05883	MOUSE31578	1:m	1000961
HUMAN05883	MOUSE31590	1:m	
HUMAN05884	MOUSE31538	1:1	336886
HUMAN05886	MOUSE31527	1:1	900449
HUMAN05888	MOUSE31500	1:1	336470
HUMAN05889	MOUSE31477	1:1	336513
HUMAN05890	MOUSE61792	n:m	
HUMAN05890	MOUSE61818	n:m	
HUMAN05890	MOUSE61839	n:m	
HUMAN05892	MOUSE61792	n:m	
HUMAN05892	MOUSE61818	n:m	
HUMAN05892	MOUSE61839	n:m	
HUMAN05895	MOUSE52167	1:1	1048182
HUMAN05904	MOUSE31474	1:m	
HUMAN05904	MOUSE31488	1:m	1027230
HUMAN05905	MOUSE31505	1:m	945313
HUMAN05905	MOUSE31510	1:m	
HUMAN05905	MOUSE31515	1:m	
HUMAN05906	MOUSE31485	1:1	1027228
